"26200140","PM","Armenia","Armenia (Antioquia)","Antioquia","1","1800","-75.77","6.16","86.2","100.6","174.2","214.6","294.0","213.6","176.7","189.7","224.5","253.3","212.0","121.4","2260.8","342","95.0%","","","","","","","","","","","","","","","","","","","",""
"27010800","PM","La Meseta  San Pedro","Bello","Antioquia","1","2600","-75.61","6.40","55.8","66.3","102.4","167.7","203.7","155.7","140.2","146.2","170.0","213.1","181.1","88.2","1690.3","355","98.6%","","","","","","","","","","","","","","","","","","","",""
"27010870","PM","Belmira","Belmira","Antioquia","1","2540","-75.67","6.61","83.7","107.0","184.5","218.2","237.0","157.0","135.5","137.0","184.5","225.1","227.1","130.3","2026.8","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"26230220","PM","La Oculta ","Belmira","Antioquia","1","2300","-75.64","6.78","94.0","100.2","196.1","230.3","270.1","180.0","174.3","165.5","199.1","253.4","254.1","143.5","2260.8","343","95.3%","","","","","","","","","","","","","","","","","","","",""
"26190090","PM","Betania-Las Guacas","Betania","Antioquia","1","1600","-75.98","5.75","122.3","162.8","224.6","307.5","325.9","225.5","220.5","224.9","263.2","294.4","244.5","172.7","2788.8","352","97.8%","","","","","","","","","","","","","","","","","","","",""
"26210140","PM","Altamira","Betulia (Antioquia)","Antioquia","1","232","-75.95","6.22","52.1","88.4","136.5","200.1","236.4","170.2","155.9","161.2","197.7","216.1","179.8","90.9","1885.4","347","96.4%","","","","","","","","","","","","","","","","","","","",""
"26230160","PG","Briceño","Briceño (Antioquia)","Antioquia","1","1440","-75.51","7.11","172.8","214.4","326.4","581.0","805.2","725.8","729.4","707.5","647.5","662.4","470.5","272.1","6315.0","341","94.7%","","","","","","","","","","","","","","","","","","","",""
"26250030","PM","Cáceres","Cáceres","Antioquia","1","95","-75.35","7.58","62.3","64.4","141.6","311.3","465.1","451.1","430.7","483.4","424.3","481.5","376.8","189.5","3882.1","349","96.9%","","","","","","","","","","","","","","","","","","","",""
"26240100","PM","Guarumo-La Lucha","Cáceres","Antioquia","1","70","-75.21","7.86","27.4","38.6","79.1","226.2","327.4","345.7","319.5","404.2","380.6","338.1","253.3","97.6","2837.5","339","94.2%","","","","","","","","","","","","","","","","","","","",""
"26240090","PM","Puerto Bélgica","Cáceres","Antioquia","1","80","-75.28","7.67","39.6","53.5","117.8","291.6","403.5","402.0","409.9","439.9","400.8","430.9","337.9","125.9","3453.5","349","96.9%","","","","","","","","","","","","","","","","","","","",""
